,Gender,Birthplace,Occupation,continent,industry,count,educationLevel
116422,Male,Russia,Bartender,Europe,servant,1,read & write
420636,Male,Austria,Presser,Europe,workers,1,read & write
631010,Male,Austria,Carpenter,Europe,Proprietor,1,read & write
941098,Male,Austria,Baker,Europe,Proprietor,1,read & write
621050,Female,Russia,Operator,Europe,workers,1,read & write
443440,Male,Russia,Operator,Europe,workers,1,only read
581423,Male,Italy,Peddler,Europe,Proprietor,1,illiterate
1055839,Male,Germany,Salesman,Europe,servant,1,read & write
261590,Female,Romania,Finisher,Europe,workers,1,illiterate
983398,Male,Austria,Operator,Europe,workers,1,read & write
174221,Male,Italy,Laborer,Europe,workers,1,illiterate
1130046,Male,England,Waiter,Europe,servant,1,read & write
205943,Male,Ireland,Cutter,Europe,workers,1,read & write
1222461,Female,Ireland,Dressmaker,Europe,Proprietor,1,read & write
108699,Male,Russia,Peddler,Europe,Proprietor,1,read & write
652233,Male,Italy,Packer,Europe,workers,1,read & write
877322,Female,Austria,Servant,Europe,servant,1,read & write
992524,Female,Austria,Cook,Europe,workers,1,read & write
820094,Male,Russia,Presser,Europe,workers,1,illiterate
778542,Male,Italy,Helper,Europe,Helper,1,read & write
451372,Male,Hungary,Carpenter,Europe,Proprietor,1,read & write
119269,Female,Russia,Finisher,Europe,workers,1,illiterate
140573,Female,Russia,Butcher,Europe,Proprietor,1,read & write
151043,Male,Russia,Operator,Europe,workers,1,read & write
117214,Male,Austria,Peddler,Europe,Proprietor,1,read & write
888996,Female,Russia,Housework,Europe,servant,1,read & write
282760,Female,Russia,Bookkeeper,Europe,paperworker,1,read & write
801795,Male,Russia,Operator,Europe,workers,1,read & write
288953,Female,Russia,Operator,Europe,workers,1,read & write
606191,Male,Russia,Operator,Europe,workers,1,read & write
38901,Female,Ireland,Servant,Europe,servant,1,read & write
959306,Male,Ireland,Driver,Europe,servant,1,read & write
1238575,Male,France,Barber,Europe,Proprietor,1,read & write
1097186,Male,England,Clerk,Europe,paperworker,1,read & write
439265,Male,Austria,Salesman,Europe,servant,1,read & write
870586,Female,Austria,Finisher,Europe,workers,1,only read
1198801,Female,Germany,Servant,Europe,servant,1,read & write
1236401,Female,Ireland,Servant,Europe,servant,1,read & write
1065972,Male,Austria,Driver,Europe,servant,1,read & write
77569,Male,Russia,Presser,Europe,workers,1,read & write
1070506,Female,Germany,Clerk,Europe,paperworker,1,read & write
79648,Female,Russia,Dressmaker,Europe,Proprietor,1,read & write
699584,Female,Italy,Operator,Europe,workers,1,read & write
537520,Male,Italy,Laborer,Europe,workers,1,illiterate
777249,Male,Italy,Painter,Europe,artist,1,read & write
1153755,Male,Ireland,Laborer,Europe,workers,1,read & write
1014049,Male,Ireland,Laborer,Europe,workers,1,read & write
298202,Male,Russia,Tailor,Europe,Proprietor,1,read & write
1215883,Female,Ireland,Saleslady,Europe,servant,1,read & write
8308,Male,Turkey,Peddler,Europe,Proprietor,1,illiterate
609831,Male,Russia,Tailor,Europe,Proprietor,1,illiterate
133824,Male,Russia,Tailor,Europe,Proprietor,1,read & write
228124,Male,Italy,Cook,Europe,workers,1,read & write
833059,Female,Russia,Operator,Europe,workers,1,read & write
575095,Male,Italy,Barber,Europe,Proprietor,1,read & write
188827,Male,Italy,Tailor,Europe,Proprietor,1,read & write
801242,Male,Germany,Clerk,Europe,paperworker,1,read & write
737001,Male,Ireland,Bookkeeper,Europe,paperworker,1,read & write
9852,Male,England,Clerk,Europe,paperworker,1,read & write
323482,Female,Russia,Dressmaker,Europe,Proprietor,1,read & write
1156260,Male,Germany,Driver,Europe,servant,1,read & write
150964,Female,Russia,Operator,Europe,workers,1,read & write
868179,Female,Austria,Packer,Europe,workers,1,read & write
226470,Male,Germany,Baker,Europe,Proprietor,1,read & write
585259,Male,Italy,Machinist,Europe,engineer,1,read & write
1097092,Male,Ireland,Cook,Europe,workers,1,read & write
1168481,Male,Ireland,Painter,Europe,artist,1,read & write
89987,Male,Russia,Operator,Europe,workers,1,read & write
806901,Male,Italy,Carpenter,Europe,Proprietor,1,illiterate
356097,Male,Hungary,Salesman,Europe,servant,1,read & write
418720,Male,Hungary,Cutter,Europe,workers,1,read & write
165772,Male,Italy,Driver,Europe,servant,1,read & write
544395,Male,Italy,Carpenter,Europe,Proprietor,1,read & write
655986,Female,Italy,Finisher,Europe,workers,1,illiterate
858570,Male,Russia,Painter,Europe,artist,1,illiterate
1101770,Male,Italy,Proprietor,Europe,Proprietor,1,illiterate
114467,Male,Russia,Painter,Europe,artist,1,illiterate
928262,Female,Romania,Finisher,Europe,workers,1,read & write
377063,Male,Austria,Operator,Europe,workers,1,read & write
249913,Male,Wales,Clerk,Europe,paperworker,1,read & write
622178,Male,Russia,Carpenter,Europe,Proprietor,1,illiterate
1050594,Male,Germany,Baker,Europe,Proprietor,1,read & write
821129,Male,Russia,Finisher,Europe,workers,1,read & write
106189,Male,Russia,Cutter,Europe,workers,1,read & write
250570,Male,Germany,Clerk,Europe,paperworker,1,read & write
262584,Male,Italy,Laborer,Europe,workers,1,read & write
136090,Female,Russia,Laborer,Europe,workers,1,read & write
937633,Female,Romania,Finisher,Europe,workers,1,illiterate
541915,Male,Italy,Carpenter,Europe,Proprietor,1,illiterate
581571,Male,Italy,Porter,Europe,servant,1,read & write
505728,Female,Ireland,Saleslady,Europe,servant,1,read & write
422396,Male,Russia,Tailor,Europe,Proprietor,1,read & write
1111005,Male,France,Cook,Europe,workers,1,read & write
996263,Female,Italy,Housework,Europe,servant,1,illiterate
11659,Male,Ireland,Salesman,Europe,servant,1,read & write
789173,Female,Austria,Tailor,Europe,Proprietor,1,read & write
592305,Male,Italy,Laborer,Europe,workers,1,read & write
641417,Female,Russia,Operator,Europe,workers,1,illiterate
705196,Female,Ireland,Cook,Europe,workers,1,read & write
269085,Male,Italy,Tailor,Europe,Proprietor,1,read & write
343717,Male,Hungary,Cutter,Europe,workers,1,read & write
147865,Male,Russia,Tailor,Europe,Proprietor,1,read & write
812450,Female,Austria,Laborer,Europe,workers,1,read & write
974817,Male,Germany,Operator,Europe,workers,1,read & write
397585,Male,Russia,Cutter,Europe,workers,1,read & write
623619,Female,Austria,Carpenter,Europe,Proprietor,1,read & write
595572,Male,Austria,Operator,Europe,workers,1,read & write
447880,Male,Austria,Cutter,Europe,workers,1,read & write
681355,Male,Italy,Carpenter,Europe,Proprietor,1,illiterate
128868,Female,Russia,Operator,Europe,workers,1,illiterate
833339,Male,Austria,Presser,Europe,workers,1,read & write
301104,Male,Russia,Peddler,Europe,Proprietor,1,read & write
1151447,Male,Ireland,Clerk,Europe,paperworker,1,read & write
639286,Male,Russia,Presser,Europe,workers,1,read & write
714160,Male,Italy,Cook,Europe,workers,1,read & write
186178,Male,Germany,Salesman,Europe,servant,1,read & write
335377,Male,Austria,Carpenter,Europe,Proprietor,1,illiterate
716287,Male,Germany,Driver,Europe,servant,1,read & write
772091,Male,Italy,Painter,Europe,artist,1,illiterate
851376,Male,England,Operator,Europe,workers,1,read & write
146914,Female,Russia,Finisher,Europe,workers,1,read & write
232105,Male,Italy,Tailor,Europe,Proprietor,1,illiterate
68937,Female,Russia,Operator,Europe,workers,1,read & write
693395,Female,Ireland,Cook,Europe,workers,1,read & write
1082167,Female,Austria,Cigar Maker,Europe,Proprietor,1,read & write
460433,Male,Germany,Clerk,Europe,paperworker,1,read & write
422628,Male,Russia,Bookkeeper,Europe,paperworker,1,read & write
777250,Female,Italy,Operator,Europe,workers,1,read & write
435204,Female,Russia,Operator,Europe,workers,1,read & write
368431,Male,Hungary,Operator,Europe,workers,1,read & write
868196,Male,Russia,Peddler,Europe,Proprietor,1,read & write
922836,Male,Russia,Painter,Europe,artist,1,read & write
433285,Male,Hungary,Tailor,Europe,Proprietor,1,read & write
158556,Male,Russia,Tailor,Europe,Proprietor,1,read & write
380933,Male,Russia,Baker,Europe,Proprietor,1,read & write
556082,Male,Italy,Laborer,Europe,workers,1,read & write
928875,Male,Russia,Painter,Europe,artist,1,read & write
424996,Male,Romania,Laborer,Europe,workers,1,read & write
145444,Female,Russia,Operator,Europe,workers,1,read & write
1164082,Female,Germany,Operator,Europe,workers,1,read & write
480268,Male,Italy,Tailor,Europe,Proprietor,1,read & write
356215,Female,Russia,Operator,Europe,workers,1,read & write
883589,Male,Romania,Operator,Europe,workers,1,read & write
665840,Female,Italy,Tailor,Europe,Proprietor,1,illiterate
231202,Male,Italy,Painter,Europe,artist,1,read & write
557955,Male,Italy,Carpenter,Europe,Proprietor,1,read & write
171230,Male,Italy,Tailor,Europe,Proprietor,1,read & write
548647,Male,Russia,Peddler,Europe,Proprietor,1,read & write
168451,Male,Italy,Driver,Europe,servant,1,read & write
1261502,Female,Finland,Servant,Europe,servant,1,read & write
1073495,Male,Germany,Bartender,Europe,servant,1,read & write
1038362,Female,Hungary,Stenographer,Europe,paperworker,1,read & write
1237236,Female,Ireland,Servant,Europe,servant,1,read & write
864936,Female,Austria,Tailor,Europe,Proprietor,1,read & write
109485,Male,Russia,Presser,Europe,workers,1,illiterate
643377,Male,Germany,Butcher,Europe,Proprietor,1,read & write
542904,Male,Italy,Laborer,Europe,workers,1,read & write
884415,Male,Austria,Tailor,Europe,Proprietor,1,read & write
894002,Male,Austria,Operator,Europe,workers,1,read & write
767659,Female,Italy,Tailor,Europe,Proprietor,1,read & write
311257,Female,Russia,Finisher,Europe,workers,1,read & write
175990,Female,Italy,Driver,Europe,servant,1,illiterate
529171,Male,Italy,Laborer,Europe,workers,1,illiterate
280894,Male,Russia,Peddler,Europe,Proprietor,1,read & write
506526,Female,Hungary,Bookkeeper,Europe,paperworker,1,read & write
687796,Male,Italy,Driver,Europe,servant,1,illiterate
1159488,Male,Ireland,Driver,Europe,servant,1,read & write
932351,Female,Russia,Operator,Europe,workers,1,read & write
982919,Male,Russia,Butcher,Europe,Proprietor,1,read & write
833024,Male,Austria,Cutter,Europe,workers,1,illiterate
92230,Male,Russia,Carpenter,Europe,Proprietor,1,illiterate
1050904,Female,Austria,Housework,Europe,servant,1,read & write
1001168,Male,Italy,Barber,Europe,Proprietor,1,read & write
1051073,Male,Austria,Laborer,Europe,workers,1,read & write
1083214,Female,Russia,Cigar Maker,Europe,Proprietor,1,illiterate
831716,Male,Austria,Laborer,Europe,workers,1,read & write
838463,Male,Austria,Presser,Europe,workers,1,illiterate
878106,Male,Ireland,Salesman,Europe,servant,1,read & write
39012,Female,Germany,Dressmaker,Europe,Proprietor,1,read & write
1036314,Female,Hungary,Stenographer,Europe,paperworker,1,read & write
123980,Female,Russia,Operator,Europe,workers,1,read & write
493244,Female,Germany,Saleslady,Europe,servant,1,read & write
744127,Male,Hungary,Clerk,Europe,paperworker,1,read & write
799138,Female,Russia,Clerk,Europe,paperworker,1,read & write
870822,Male,Russia,Painter,Europe,artist,1,read & write
137486,Male,Russia,Operator,Europe,workers,1,read & write
612726,Male,Austria,Bookkeeper,Europe,paperworker,1,read & write
163393,Male,Italy,Tailor,Europe,Proprietor,1,read & write
587174,Male,Germany,Clerk,Europe,paperworker,1,read & write
516865,Male,Hungary,Laborer,Europe,workers,1,read & write
569300,Male,Italy,Helper,Europe,Helper,1,read & write
378450,Male,Austria,Operator,Europe,workers,1,read & write
833810,Male,Austria,Butcher,Europe,Proprietor,1,read & write
54244,Male,Italy,Machinist,Europe,engineer,1,read & write
329225,Male,Hungary,Salesman,Europe,servant,1,read & write
660695,Male,Italy,Laborer,Europe,workers,1,read & write
814261,Female,Italy,Tailor,Europe,Proprietor,1,read & write
1118982,Male,Italy,Driver,Europe,servant,1,read & write
538001,Male,Italy,Driver,Europe,servant,1,read & write
714439,Male,Italy,Barber,Europe,Proprietor,1,read & write
346373,Female,Austria,Housework,Europe,servant,1,
659172,Female,Italy,Laborer,Europe,workers,1,illiterate
516579,Male,Italy,Tailor,Europe,Proprietor,1,read & write
1246734,Female,Austria,Servant,Europe,servant,1,read & write
127898,Male,Russia,Painter,Europe,artist,1,read & write
963181,Male,Italy,Barber,Europe,Proprietor,1,read & write
277900,Male,Russia,Operator,Europe,workers,1,read & write
948911,Male,Hungary,Machinist,Europe,engineer,1,read & write
509400,Male,Germany,Clerk,Europe,paperworker,1,read & write
921603,Female,Italy,Finisher,Europe,workers,1,illiterate
823557,Male,Austria,Waiter,Europe,servant,1,read & write
1114094,Male,Hungary,Salesman,Europe,servant,1,read & write
258854,Male,Ireland,Laborer,Europe,workers,1,read & write
8366,Male,Turkey,Clerk,Europe,paperworker,1,read & write
820410,Male,Hungary,Baker,Europe,Proprietor,1,read & write
1157701,Male,Greece,Waiter,Europe,servant,1,read & write
807078,Female,Italy,Baker,Europe,Proprietor,1,illiterate
619381,Male,Germany,Operator,Europe,workers,1,read & write
287358,Female,Austria,Finisher,Europe,workers,1,read & write
997688,Male,Russia,Baker,Europe,Proprietor,1,read & write
966945,Female,Sweden,Stenographer,Europe,paperworker,1,read & write
482880,Male,Austria,Laborer,Europe,workers,1,read & write
702152,Male,Italy,Laborer,Europe,workers,1,read & write
21187,Male,Italy,Proprietor,Europe,Proprietor,1,read & write
112165,Male,Russia,Painter,Europe,artist,1,read & write
744118,Male,Ireland,Salesman,Europe,servant,1,read & write
1249235,Female,Austria,Saleslady,Europe,servant,1,read & write
343323,Male,Ireland,Driver,Europe,servant,1,read & write
662020,Male,Italy,Butcher,Europe,Proprietor,1,illiterate
230593,Male,Italy,Laborer,Europe,workers,1,illiterate
770596,Male,Greece,Cook,Europe,workers,1,read & write
419675,Male,Austria,Carpenter,Europe,Proprietor,1,read & write
486025,Male,Italy,Barber,Europe,Proprietor,1,read & write
68043,Male,Russia,Tailor,Europe,Proprietor,1,read & write
122069,Male,Russia,Operator,Europe,workers,1,read & write
139960,Male,Russia,Bookkeeper,Europe,paperworker,1,read & write
711884,Male,Italy,Tailor,Europe,Proprietor,1,read & write
130609,Male,Russia,Cutter,Europe,workers,1,read & write
826491,Male,Turkey,Laborer,Europe,workers,1,read & write
415247,Male,Russia,Operator,Europe,workers,1,illiterate
572767,Female,Italy,Operator,Europe,workers,1,read & write
947085,Female,Austria,Cook,Europe,workers,1,read & write
857366,Male,Germany,Baker,Europe,Proprietor,1,read & write
365137,Female,Russia,Saleslady,Europe,servant,1,read & write
269075,Male,Russia,Operator,Europe,workers,1,read & write
971993,Female,Ireland,Servant,Europe,servant,1,read & write
936565,Female,Germany,Operator,Europe,workers,1,read & write
676767,Female,Italy,Servant,Europe,servant,1,read & write
312997,Female,Italy,Dressmaker,Europe,Proprietor,1,read & write
890245,Male,Austria,Driver,Europe,servant,1,read & write
1152840,Male,Italy,Salesman,Europe,servant,1,read & write
1240570,Male,Ireland,Salesman,Europe,servant,1,read & write
772501,Male,Russia,Presser,Europe,workers,1,illiterate
154707,Male,Italy,Laborer,Europe,workers,1,read & write
1247226,Male,France,Waiter,Europe,servant,1,read & write
1175814,Male,Ireland,Laborer,Europe,workers,1,read & write
351396,Male,Austria,Cutter,Europe,workers,1,illiterate
914854,Male,Italy,Driver,Europe,servant,1,read & write
930029,Male,Romania,Peddler,Europe,Proprietor,1,read & write
62243,Female,Russia,Dressmaker,Europe,Proprietor,1,read & write
331610,Male,Russia,Tailor,Europe,Proprietor,1,read & write
903847,Male,Russia,Tailor,Europe,Proprietor,1,only read
379624,Male,Austria,Peddler,Europe,Proprietor,1,illiterate
68078,Male,Russia,Clerk,Europe,paperworker,1,read & write
995950,Female,Hungary,Housework,Europe,servant,1,read & write
889401,Male,Austria,Operator,Europe,workers,1,read & write
700987,Male,Italy,Presser,Europe,workers,1,read & write
362684,Male,Hungary,Clerk,Europe,paperworker,1,read & write
133535,Male,Russia,Butcher,Europe,Proprietor,1,read & write
961061,Female,Austria,Servant,Europe,servant,1,illiterate
718035,Male,Ireland,Laborer,Europe,workers,1,read & write
638850,Female,Russia,Finisher,Europe,workers,1,illiterate
192154,Female,Germany,Cook,Europe,workers,1,read & write
1240399,Female,Ireland,Saleslady,Europe,servant,1,read & write
579619,Male,Russia,Driver,Europe,servant,1,read & write
622224,Male,Russia,Clerk,Europe,paperworker,1,read & write
795637,Male,Hungary,Tailor,Europe,Proprietor,1,read & write
378660,Male,Russia,Operator,Europe,workers,1,read & write
329268,Male,Austria,Tailor,Europe,Proprietor,1,read & write
1020203,Female,Germany,Stenographer,Europe,paperworker,1,read & write
548102,Male,Russia,Peddler,Europe,Proprietor,1,read & write
77237,Female,Russia,Operator,Europe,workers,1,read & write
515942,Male,Holland,Clerk,Europe,paperworker,1,read & write
798956,Male,Russia,Waiter,Europe,servant,1,illiterate
881897,Male,Russia,Tailor,Europe,Proprietor,1,illiterate
347364,Male,Russia,Operator,Europe,workers,1,read & write
1133411,Male,Germany,Bartender,Europe,servant,1,read & write
272979,Female,Romania,Dressmaker,Europe,Proprietor,1,read & write
1150271,Female,France,Cook,Europe,workers,1,read & write
392915,Male,Austria,Tailor,Europe,Proprietor,1,read & write
